方4-斜3	1094.95	35.731	1.003
方4-斜3	1095.95	35.789	0.999
方4-斜3	1096.95	35.957	0.991
方4-斜3	1097.95	36.265	0.98
方4-斜3	1098.95	36.664	0.967
方4-斜3	1099.95	37.184	0.952
方4-斜3	1100.95	37.834	0.937
方4-斜3	1101.95	38.5	0.923
方4-斜3	1102.95	39.056	0.913
方4-斜3	1103.95	39.502	0.906
方4-斜3	1104.95	39.902	0.903
方4-斜3	1105.95	40.261	0.904
方4-斜3	1106.95	40.506	0.907
方4-斜3	1107.95	40.588	0.912
方4-斜3	1108.95	40.608	0.916
方4-斜3	1109.95	40.72	0.919
方4-斜3	1110.95	40.935	0.922
方4-斜3	1111.95	41.148	0.926
方4-斜3	1112.95	41.246	0.933
方4-斜3	1113.95	41.083	0.944
方4-斜3	1114.95	40.496	0.957
方4-斜3	1115.95	39.616	0.971
方4-斜3	1116.95	39.041	0.983
方4-斜3	1117.95	39.169	0.991
方4-斜3	1118.95	39.499	0.998
方4-斜3	1119.95	39.583	1.006
方4-斜3	1120.95	39.539	1.013
方4-斜3	1121.95	39.647	1.021
方4-斜3	1122.95	39.907	1.029
方4-斜3	1123.95	40.075	1.04
方4-斜3	1124.95	39.981	1.052
方4-斜3	1125.95	39.763	1.064
方4-斜3	1126.95	39.67	1.077
方4-斜3	1127.95	39.748	1.091
方4-斜3	1128.95	39.776	1.107
方4-斜3	1129.95	39.428	1.124
方4-斜3	1130.95	38.607	1.142
方4-斜3	1131.95	37.516	1.161
方4-斜3	1132.95	36.571	1.176
方4-斜3	1133.95	35.82	1.189
方4-斜3	1134.95	35.298	1.199
方4-斜3	1135.95	35.045	1.207
方4-斜3	1136.95	34.948	1.215
方4-斜3	1137.95	34.784	1.223
方4-斜3	1138.95	34.474	1.231
方4-斜3	1139.95	34.002	1.24
方4-斜3	1140.95	33.376	1.248
方4-斜3	1141.95	32.727	1.254
方4-斜3	1142.95	32.263	1.258
方4-斜3	1143.95	32.102	1.26
方4-斜3	1144.95	32.259	1.262
方4-斜3	1145.95	32.633	1.264
方4-斜3	1146.95	33.022	1.264
方4-斜3	1147.95	33.181	1.263
方4-斜3	1148.95	33.077	1.261
方4-斜3	1149.95	32.934	1.257
方4-斜3	1150.95	32.964	1.251
方4-斜3	1151.95	33.177	1.241
方4-斜3	1152.95	33.439	1.229
方4-斜3	1153.95	33.584	1.219
方4-斜3	1154.95	33.538	1.215
方4-斜3	1155.95	33.554	1.216
方4-斜3	1156.95	34.039	1.221
方4-斜3	1157.95	34.955	1.225
方4-斜3	1158.95	35.829	1.226
方4-斜3	1159.95	36.271	1.225
方4-斜3	1160.95	36.484	1.223
方4-斜3	1161.95	36.631	1.222
方4-斜3	1162.95	36.643	1.221
方4-斜3	1163.95	36.467	1.223
方4-斜3	1164.95	36.225	1.225
方4-斜3	1165.95	36.081	1.228
方4-斜3	1166.95	36.138	1.231
方4-斜3	1167.95	36.41	1.231
方4-斜3	1168.95	36.696	1.228
方4-斜3	1169.95	36.713	1.224
方4-斜3	1170.95	36.459	1.22
方4-斜3	1171.95	36.138	1.215
方4-斜3	1172.95	35.865	1.206
方4-斜3	1173.95	35.767	1.193
方4-斜3	1174.95	36.153	1.18
方4-斜3	1175.95	37.211	1.17
方4-斜3	1176.95	38.581	1.165
方4-斜3	1177.95	39.559	1.163
方4-斜3	1178.95	39.893	1.16
方4-斜3	1179.95	40.03	1.156
方4-斜3	1180.95	40.495	1.15
方4-斜3	1181.95	41.292	1.144
方4-斜3	1182.95	41.954	1.138
方4-斜3	1183.95	42.158	1.134
方4-斜3	1184.95	42.069	1.132
方4-斜3	1185.95	42.044	1.13
方4-斜3	1186.95	42.173	1.128
方4-斜3	1187.95	42.304	1.126
方4-斜3	1188.95	42.331	1.121
方4-斜3	1189.95	42.321	1.115
方4-斜3	1190.95	42.341	1.109
方4-斜3	1191.95	42.406	1.103
方4-斜3	1192.95	42.461	1.098
方4-斜3	1193.95	42.433	1.093
方4-斜3	1194.95	42.398	1.089
方4-斜3	1195.95	42.507	1.088
方4-斜3	1196.95	42.761	1.088
方4-斜3	1197.95	43.126	1.087
方4-斜3	1198.95	43.55	1.086
方4-斜3	1199.95	43.789	1.084
方4-斜3	1200.95	43.604	1.084
方4-斜3	1201.95	43.096	1.086
方4-斜3	1202.95	42.601	1.09
方4-斜3	1203.95	42.321	1.095
方4-斜3	1204.95	42.238	1.1
方4-斜3	1205.95	42.28	1.105
方4-斜3	1206.95	42.361	1.11
方4-斜3	1207.95	42.294	1.116
方4-斜3	1208.95	41.902	1.121
方4-斜3	1209.95	41.292	1.126
方4-斜3	1210.95	40.597	1.131
方4-斜3	1211.95	39.869	1.136
方4-斜3	1212.95	39.173	1.141
方4-斜3	1213.95	39.345	1.146
方4-斜3	1214.95	39.691	1.151
方4-斜3	1215.95	37.991	1.156
方4-斜3	1216.95	35.5	1.161
方4-斜3	1217.95	33.536	1.165
方4-斜3	1218.95	32.309	1.166
方4-斜3	1219.95	31.218	1.165
方4-斜3	1220.95	29.073	1.163
方4-斜3	1221.95	25.455	1.161
方4-斜3	1222.95	22.573	1.16
方4-斜3	1223.95	21.282	1.159
方4-斜3	1224.95	20.8	1.154
方4-斜3	1225.95	20.009	1.143
方4-斜3	1226.95	18.882	1.126
方4-斜3	1227.95	17.709	1.104
方4-斜3	1228.95	16.464	1.077
方4-斜3	1229.95	15.791	1.047
方4-斜3	1230.95	14.482	1.015
方4-斜3	1231.95	13.073	0.988
方4-斜3	1232.95	11.818	0.965
方4-斜3	1233.95	10.5	0.947
方4-斜3	1234.95	8.955	0.929
方4-斜3	1235.95	7.427	0.904
方4-斜3	1236.95	5.918	0.87
方4-斜3	1237.95	4.136	0.83
方4-斜3	1238.95	2.518	0.794
方4-斜3	1239.95	0.6	0.767
方4-斜3	1240.95	359.527	0.747
方4-斜3	1241.95	358.873	0.729
方4-斜3	1242.95	359.164	0.714
方4-斜3	1243.95	65.473	0.704
方4-斜3	1244.95	359.673	0.702
方4-斜3	1245.95	359.282	0.706
方4-斜3	1246.95	358.282	0.713
方4-斜3	1247.95	358.364	0.718
方4-斜3	1248.95	130.9	0.719
方4-斜3	1249.95	0.382	0.717
方4-斜3	1250.95	0.236	0.712
方4-斜3	1251.95	1.209	0.704
方4-斜3	1252.95	2.791	0.696
方4-斜3	1253.95	3.882	0.69
方4-斜3	1254.95	3.273	0.686
方4-斜3	1255.95	3.736	0.682
方4-斜3	1256.95	4.036	0.677
方4-斜3	1257.95	3.136	0.67
方4-斜3	1258.95	4.5	0.665
方4-斜3	1259.95	6.164	0.667
方4-斜3	1260.95	5.973	0.679
方4-斜3	1261.95	4.5	0.705
方4-斜3	1262.95	1.118	0.741
方4-斜3	1263.95	358.018	0.775
方4-斜3	1264.95	357.755	0.802
方4-斜3	1265.95	358.5	0.816
方4-斜3	1266.95	358.6	0.818
方4-斜3	1267.95	358.464	0.811
方4-斜3	1268.95	358.118	0.797
方4-斜3	1269.95	358.418	0.778
方4-斜3	1270.95	359.6	0.757
方4-斜3	1271.95	1.173	0.738
方4-斜3	1272.95	2.145	0.723
方4-斜3	1273.95	2.155	0.713
方4-斜3	1274.95	1.518	0.706
方4-斜3	1275.95	0.345	0.701
方4-斜3	1276.95	294.464	0.698
方4-斜3	1277.95	294.464	0.699
方4-斜3	1278.95	0.636	0.705
方4-斜3	1279.95	0.818	0.716
方4-斜3	1280.95	326.518	0.732
方4-斜3	1281.95	357.591	0.748
方4-斜3	1282.95	358.227	0.763
方4-斜3	1283.95	0.327	0.78
方4-斜3	1284.95	0.364	0.802
方4-斜3	1285.95	358.873	0.835
方4-斜3	1286.95	356.1	0.873
方4-斜3	1287.95	354.009	0.908
方4-斜3	1288.95	354.718	0.933
方4-斜3	1289.95	356.073	0.945
方4-斜3	1290.95	356.455	0.948
方4-斜3	1291.95	357.155	0.944
方4-斜3	1292.95	357.564	0.934
方4-斜3	1293.95	358.236	0.917
方4-斜3	1294.95	359.018	0.892
方4-斜3	1295.95	359.845	0.865
方4-斜3	1296.95	359.864	0.841
方4-斜3	1297.95	359.636	0.821
方4-斜3	1298.95	0.155	0.806
方4-斜3	1299.95	1.109	0.793
方4-斜3	1300.95	2.509	0.782
方4-斜3	1301.95	3.664	0.771
方4-斜3	1302.95	4.673	0.76
方4-斜3	1303.95	5.009	0.752
方4-斜3	1304.95	5.373	0.746
方4-斜3	1305.95	5.691	0.744
方4-斜3	1306.95	6.1	0.744
方4-斜3	1307.95	6.782	0.746
方4-斜3	1308.95	7.055	0.746
方4-斜3	1309.95	7.2	0.744
方4-斜3	1310.95	7.2	0.738
方4-斜3	1311.95	7.3	0.731
方4-斜3	1312.95	7.509	0.723
方4-斜3	1313.95	7.909	0.713
方4-斜3	1314.95	8.882	0.702
方4-斜3	1315.95	9.709	0.69
方4-斜3	1316.95	10.3	0.677
方4-斜3	1317.95	10.282	0.667
方4-斜3	1318.95	10	0.657
方4-斜3	1319.95	10.191	0.648
方4-斜3	1320.95	11.018	0.636
方4-斜3	1321.95	12.709	0.624
方4-斜3	1322.95	15.091	0.611
方4-斜3	1323.95	17.627	0.6
方4-斜3	1324.95	19.918	0.592
方4-斜3	1325.95	22.455	0.588
方4-斜3	1326.95	24.991	0.59
方4-斜3	1327.95	27.773	0.598
方4-斜3	1328.95	30.327	0.608
方4-斜3	1329.95	32.745	0.62
方4-斜3	1330.95	34.009	0.632
方4-斜3	1331.95	34.673	0.644
方4-斜3	1332.95	35.164	0.657
方4-斜3	1333.95	35.918	0.671
方4-斜3	1334.95	36.845	0.684
方4-斜3	1335.95	36.764	0.69
方4-斜3	1336.95	36.018	0.688
方4-斜3	1337.95	36.191	0.681
方4-斜3	1338.95	36.4	0.676
方4-斜3	1339.95	36.745	0.675
方4-斜3	1340.95	36.882	0.675
方4-斜3	1341.95	35.973	0.671
